K1;K2;K3;K4;K5;K6;K7;K8;K9;K10
0.9372786716390782;0.5732875778300195;0.8293018957829016;0.32920140055396985;0.22730000259081662;0.8407861247341768;0.4969119816938774;0.9681592779806748;0.30419542043702685;0.5602605838510364
0.9008988904022542;0.5091757012823483;0.5055041707264127;0.10939415725209989;0.3288264120362252;0.9041344689676604;0.7827434055298244;0.10790565039856892;0.779835428302443;0.3922105439302215
0.18948785466847007;0.5299687464282228;0.17679792549883588;0.8435131694500168;0.2445576987266429;0.7760480736947978;0.5715173205640014;0.7978130946527902;0.716212494906832;0.6571554217418483
0.712970154588277;0.06360905304957898;0.6650526190498776;0.24148964252124405;0.3972767893807969;0.42665676630770044;0.3181572905446878;0.6794158667827982;0.13350413535470995;0.2856827223656583
0.6696942106282311;0.9821125406273009;0.33667355067021576;0.22860146664592307;0.03718419070500434;0.8657490726666912;0.8222327012325641;0.2965073765711659;0.48025184819471733;0.20398726625564256
0.6973295992957148;0.29383266731041624;0.7412102553666969;0.6896164940275424;0.7084137235736402;0.40149311797609244;0.5584241355659387;0.6847253413908363;0.7826101847460275;0.5271221029557376
0.9934818403445754;0.9307043419444129;0.6655945906967965;0.7363975390764202;0.5609019641367569;0.34902446329752423;0.15285299480439063;0.08568994764140159;0.11707682918053786;0.7164236205580502
0.1789618181271162;0.7136107097473288;0.6379549384993155;0.8203799483419225;0.08622324477429799;0.6412783623518898;0.9141618507646267;0.4717053262927966;0.08266419412239356;0.5495695938896008
0.01812724937823529;0.8743472064848173;0.43253299688465063;0.76482383203831;0.8944437301689391;0.24907356838273031;0.6586652709440102;0.4020475427667046;0.21011907259686768;0.9629078847664946
0.004694193172800842;0.3138715059643128;0.11738290117451333;0.3525740086252728;0.5401874292312211;0.8712631766780571;0.4484001539909125;0.747076020061199;0.2149737000887726;0.4734531194932803
0.6906561307437699;0.632992037718529;0.42079285073512607;0.4972285387854868;0.8839066725723236;0.971129463865434;0.6665028007157675;0.8891506068976794;0.7528970734340291;0.13440684315824736
0.03686074233540304;0.8721101042171119;0.2519255842871385;0.12239121866776015;0.6254828427378413;0.4037729709574014;0.18746800316896783;0.09154142623568962;0.048956006861731405;0.8756742842732956
0.9411961304109054;0.8623437302085023;0.5721464201650175;0.46163429619570784;0.6332748346898245;0.030828651817340846;0.4126232664616757;0.4284604755896019;0.5601703794008253;0.8445790872505661
0.01687622892880536;0.07823625025838998;0.46848560391114535;0.9890300711478239;0.055285710462810944;0.04634495437567898;0.030446587657391833;0.7762930406192188;0.2127981435048898;0.9103539403736018
0.7453959758806586;0.29432816460971845;0.9955336511184618;0.5950770240862139;0.2358699842347327;0.38760462910649796;0.02106160813726532;0.46138141019458045;0.8551568088783359;0.5265247342998112
0.14346915553267825;0.8060077353447748;0.09689583182145067;0.9125169319311043;0.9420653103425093;0.5357167929564751;0.8007878172244876;0.5311810336534563;0.8933743590991611;0.6104163538800187
0.06033449857017148;0.32196386534333665;0.3901181967368129;0.6159630095534838;0.17875287615893587;0.6821961319675154;0.017598386169394242;0.95050881643094;0.7635517453049608;0.6794455639306785
0.04745285675908295;0.1763075292678754;0.7748868932078289;0.8166222512402976;0.33701452768325824;0.7967213912591036;0.6237694297327704;0.44500509753949224;0.5476360894235233;0.5101772494961377
0.47168727190798077;0.8755040307020265;0.044535397381271435;0.5278872626317638;0.4024255845757003;0.8055457988432535;0.008835603226717836;0.37440222519160216;0.7329453224282237;0.9865337082382224
0.019406706561500786;0.10620189066160335;0.15928893105949904;0.24039543865185908;0.6373217342324707;0.2826166022666572;0.2552458355844358;0.4602684936491859;0.03566656193058659;0.5890183996704148
0.23758622813486718;0.7574557143645397;0.6635388354329149;0.0790792755187556;0.3005549615988665;0.48839674818889145;0.8038291150428997;0.544997527356027;0.9112977137431765;0.033222345849653334
0.8502195915263415;0.06708353228366903;0.9324540054331838;0.3584962005941855;0.23309291887908623;0.005015159144416637;0.5877465649765742;0.3684331780106985;0.9590134460154588;0.23046813291556556
0.49225370267252355;0.3139382951988432;0.22207036953986803;0.01586221642372032;0.5120373816972204;0.6374517093060035;0.9738606307234893;0.8471965588574234;0.19600586823017918;0.6585428508204261
0.1880833082629615;0.7411324513404397;0.7656057318964152;0.46369003958084476;0.9027685383115371;0.6742821676536491;0.020194796654337877;0.09682086612232244;0.2946647620716052;0.5426269321570051
0.07004514832510178;0.1182708353239813;0.9326915142743711;0.08452839726091066;0.643387218177206;0.061655836532499175;0.2715499442495616;0.7214980396823718;0.5110999721392513;0.3465782896158206
0.12610264555347306;0.48883026334985236;0.10485769809964851;0.9297297029252133;0.16214753016834405;0.9716245169583004;0.6270751020624681;0.29591794032836627;0.19557443501955607;0.6929059386221637
0.5007660039503168;0.00874322046521736;0.7947335464715543;0.40550312988974113;0.6459113696222991;0.5570522750255011;0.8698275295789338;0.38793995849726803;0.3641670078496527;0.44535417501927077
0.895918384739758;0.050119497320666895;0.9425423660799913;0.38383898055509436;0.5191366234627551;0.43030951774201764;0.43596467152745777;0.30342341718490806;0.5606786937144586;0.2809042454189312
0.5671505853231426;0.19138892942624175;0.37196660324896413;0.5376437854559489;0.20214304394226323;0.2914799761662096;0.21163454746529176;0.9242176835156511;0.5679621389511359;0.9855358575995676
0.5679735729942204;0.1412895951984785;0.2795895756173217;0.623060110690825;0.665523773519362;0.8917692275474192;0.3802353379855532;0.0818421736290208;0.22855248550237317;0.5816713167380146
0.06863008048934172;0.3283306503007981;0.5933623828988963;0.6345779981728509;0.908503849621027;0.5866750522738955;0.30779147170354115;0.5791968927340208;0.3722366361727377;0.20044746991579243
0.6836664266054288;0.938884722005661;0.8077783027894246;0.6882440026456709;0.3072565868925613;0.01111281057787128;0.915515842716155;0.23935119193426713;0.07809767154113822;0.5023368616541907
0.45556730962727565;0.11109147602084912;0.9300968428958629;0.6808242942056157;0.8642316820960735;0.1502182404567063;0.6890992511730575;0.6740715819543783;0.2676981040306222;0.5252186101435236
0.42471868248351186;0.8715143228032756;0.6181351266415294;0.19786922225778503;0.16589147255452585;0.45001656086789144;0.5961065746088693;0.9988880262902746;0.9709144064451676;0.31984906332468566
0.21385294562005708;0.4857637817127597;0.9980158231671038;0.8447608218678945;0.05001194492630412;0.897623452864212;0.8965093813700795;0.9104983211253566;0.8663293275511904;0.923660474835446
0.040201327205521054;0.7298612288373822;0.07531025472363306;0.9772891497639403;0.697224902471416;0.07434592977862786;0.09055121622764384;0.5577126137252656;0.1384377510582966;0.3746164406908198
0.9601294330018382;0.9693306345689374;0.0430501461731293;0.6633017937714132;0.9322171676223527;0.8591001341438604;0.7864371664744523;0.6091258524101344;0.25881822317169634;0.9870478964409494
0.08290114227810208;0.19752172490291697;0.062356043353712254;0.17731710898248265;0.9808093803889144;0.9056938075919887;0.8178020471373627;0.06913079929059862;0.8076444306284555;0.6821592255900146
0.4978275812300105;0.4785312925566878;0.2376732443423727;0.7515112485413065;0.2086441106558249;0.9671418462806604;0.22686363761456696;0.3285693297194727;0.44774270319918263;0.5742174325940774
0.4499143039600888;0.7507872875496093;0.5464660146979115;0.22984117134311344;0.754938213438533;0.18066627156106851;0.3197186164421577;0.9456119126592849;0.15604661193806801;0.16298089707097474
0.9588914642657154;0.10286820222915916;0.7311940430763371;0.05242944463374144;0.16318563642651218;0.7574819046361555;0.7134097117684878;0.7878339855534257;0.31338170471504734;0.7801152712887739
0.4225235890741723;0.47651348449451436;0.4432719789617827;0.06639101927059154;0.8112389931087546;0.7096919452955599;0.9319970461966779;0.007071682048118144;0.06440800664651813;0.6478783761758056
0.3116635605845207;0.6140306118216784;0.03472157569228529;0.10087724264543219;0.23097937817278824;0.5869616287791768;0.5898884319527539;0.4515697811408875;0.09355440477887977;0.532391854784097
0.2664581005923856;0.12825371956622655;0.37605610123090905;0.6564414363979744;0.5241114608009417;0.2802814933511827;0.9920810463600717;0.240490963312887;0.16790658388649282;0.7508430829096588
0.11980222633890514;0.15081060868023055;0.17052179500097453;0.19994895498529663;0.3822931265727598;0.17808987092690642;0.5627551654201913;0.7655814282395799;0.9367077384860082;0.17266035909542277
0.7712938089925959;0.0929222321790808;0.6605024264272591;0.9903309250031694;0.5165245939371538;0.03933173853433447;0.7764419508111325;0.8540754890747306;0.33820071289998466;0.5568668475496523
0.8789501937037334;0.010231362095810104;0.8429386143282885;0.28856024651750767;0.7047126081542436;0.7482937168371392;0.5075785782451783;0.9582557906339495;0.02727750645893312;0.7724119341211341
0.4030086587625413;0.47983230637895236;0.7193629533531829;0.6266893371776608;0.2513188288034812;0.9740253800102553;0.5378979790845412;0.7133945763746709;0.20559869678975462;0.04775302620231492
0.4517773945768936;0.010021935548619076;0.02783577333219056;0.3184592199518116;0.6980626866287124;0.7410873928711427;0.5112077263709526;0.9191726835376498;0.6641697815529488;0.802038372477711
0.4373834478209382;0.5289560096386213;0.25697663672582804;0.2769234594243063;0.31202205213743683;0.406889802605082;0.4228118187699542;0.7688985270941521;0.4415199066246578;0.5192907185022034
0.43958516032435935;0.309010149312;0.9099245861503589;0.7012662039981155;0.9662752654259926;0.0663146215426278;0.7521232612322007;0.7706529418031137;0.7087542762696922;0.3386527279304944
0.12026112591595606;0.07107884261782949;0.9258750772875679;0.2350257621043249;0.7658141455854871;0.27451539395703217;0.21460543422600442;0.26966969746974223;0.6826247067801838;0.2276805110052349
0.005607753083629707;0.35651246066398246;0.016033411676157017;0.7154032850164112;0.9212032072648195;0.743202147888772;0.5839132017447941;0.35661433165444734;0.5069698133416348;0.4581537029885183
0.572394786230549;0.6391568447575873;0.7689662167946484;0.7805494189696317;0.6289343286047686;0.8080951963189065;0.7715207718484566;0.5243892516523556;0.48304900518890515;0.48384839033529814
0.6959160121002316;0.40888482493490075;0.2756450716446157;0.1587079884772301;0.4208428676465765;0.14559351850857438;0.7541408574525075;0.887184156855048;0.9360196244212811;0.4875981030619987
0.7390275821960169;0.9288172878262927;0.9360043161607915;0.7515780827719423;0.9310829935856804;0.23520320917595083;0.29204400423599;0.24072701815524378;0.8689895537127168;0.2830650961532878
0.7073495362892294;0.570247176850733;0.9626886329681031;0.033135287996465035;0.09187264002406825;0.3620812549257739;0.4728226741122177;0.12292502757458545;0.7423668681462144;0.7544822792638587
0.3197325143866515;0.07482151835756357;0.7221475434806449;0.6313006240357127;0.3083901326264915;0.2756611787473465;0.6991135810129521;0.389632931571557;0.44640911468692146;0.1279742006252923
0.9360701563705623;0.2784974574755781;0.2808809599878783;0.48427924461793037;0.45212465584835393;0.4561848821303395;0.8291416941786562;0.17620702173639646;0.763263840169725;0.6130246227487461
0.8353399257460234;0.8830119714955976;0.7798892854297621;0.6097939158866712;0.395552985911348;0.9155685814769257;0.8797339617171394;0.1900889242739794;0.8166126374696094;0.4261341951208508
0.8965381659951366;0.7396227556313217;0.2283132170262091;0.7181988990927668;0.42828931575779494;0.7550126720029536;0.5400074054033;0.5740827100569592;0.16279508677942156;0.629310156758862
0.1892157996132351;0.861503781573783;0.14009952435728035;0.5597099807019452;0.7133777165210587;0.21064293132553147;0.7399127414081148;0.416297766526342;0.27094784328892707;0.818241938218011
0.5103710950691066;0.5146739576037516;0.10689109215454373;0.5205936325162526;0.9093207595556774;0.32861350811263035;0.5632281547599891;0.62901943025906;0.3181645307866783;0.3597383983968313
0.8834847013787154;0.7792460526386684;0.7272278650289129;0.4727626155736181;0.8844038644798053;0.3688473180726358;0.6555728070517194;0.9454076004020194;0.7502037686192516;0.47448643694434345
0.2191824315717532;0.8683016563386727;0.805203871317002;0.06410718552612127;0.2947941434229443;0.21054531197054616;0.5150399523496132;0.3171465660010524;0.11010040842705782;0.052158636004055015
0.9210717931627969;0.5474286823227693;0.7410742820642434;0.6315226042915872;0.12147907835056981;0.9194597169973351;0.12806765204517778;0.04372473681323086;0.7602733260092239;0.9960322832536509
0.6005257300596865;0.032028635322287835;0.4650005383199486;0.20386794662454066;0.6764212274714387;0.5385855069820631;0.8397120879880063;0.02101417699187791;0.9959859930951626;0.4872196716794652
0.5911897871876216;0.5804943510689756;0.3209826760154363;0.17310966451118193;0.3147465115300351;0.5601458607931764;0.4101914286472107;0.9180784308672341;0.5782372993189694;0.4564931079554885
0.3491488395950919;0.4215773234108897;0.2889342783046652;0.44914729490048766;0.9530836193479342;0.6578457056280755;0.653772256648213;0.08848947488087189;0.4936599580068014;0.64655121447226
0.4970564709624985;0.3605768864533534;0.36872543385441214;0.05076121066863182;0.3488288815112366;0.9609394632139154;0.5482331596918708;0.6603930555079922;0.010913994830094587;0.8453450789903731
0.647976435236528;0.5267180411565694;0.6486620214481708;0.6669992886915905;0.5474173070540236;0.6206750314393575;0.9419370706284337;0.7641360122048615;0.722096432492343;0.8795044152069503
0.5333072045593368;0.9615855618818107;0.32778685149907794;0.3892913574935668;0.31750320363111184;0.4697628607918716;0.3127563107982325;0.38682304600912654;0.9859894887925716;0.609977783138644
0.10895754513484712;0.670111757526294;0.0799447138412076;0.20304488456506808;0.10928082229167668;0.1442659026642099;0.4545415406702694;0.8224775545753562;0.5788487411662123;0.9756529586234383
0.8415280408767369;0.21385601718687253;0.8449507179231035;0.7057125683241771;0.4035166070448223;0.03405965751459061;0.3926448959124571;0.6329713810633263;0.8070254293325858;0.9377661359293129
0.6928416650208771;0.8958067800434972;0.5725256868118574;0.015596303960907831;0.05176154632951724;0.20668951683843628;0.16130933090927824;0.15743890736588984;0.11483188296128422;0.49567277177160374
0.18639321184532365;0.42192731491240265;0.07389279099863;0.969415290100579;0.42548138333961416;0.014894346882796783;0.13790511416711526;0.1739206402370317;0.32023371799603495;0.3180233299562719
0.5215121505434527;0.8146453525198296;0.7438645452951849;0.07541835710534084;0.21040255050649503;0.999572184542288;0.20772460229672907;0.2767261153846797;0.057179021235645555;0.5862518218458377
0.010015349605148383;0.6273334607154696;0.6127897913801211;0.4647159989601166;0.04687138097656196;0.20614439660941208;0.9761703759272807;0.39172426645445857;0.2429701929048158;0.16552770853712884
0.7871593451178593;0.15168199979284103;0.5598149698885682;0.6282417759120732;0.5379049292895591;0.7785353798270367;0.3392908729835822;0.01820499283251309;0.6895413959031079;0.6577659176166382
0.7515439226514182;0.9092255117749034;0.0785569406104577;0.8355679491349617;0.8521762411020827;0.5478423898222062;0.8749418822695236;0.5107568977725242;0.4719096536556646;0.9024113087546312
0.41606168235925434;0.17414956776868262;0.8817786670746243;0.8417920537115892;0.7596458433253321;0.6115729769958606;0.9991924110334144;0.6232706958931657;0.871665495921268;0.34933890743186713
0.844341866339095;0.20817658788572269;0.5232434300876371;0.14515723531959523;0.04956502567007248;0.5226838901603112;0.29829913331766755;0.9382591933999848;0.27940332432085757;0.7923055320065541
0.29136245998748156;0.7195073691552601;0.9821287328244945;0.49575523622177986;0.20317812122242196;0.44966556482935316;0.5059614688295865;0.07109003692852911;0.7901161644442155;0.29231573159486957
0.958291890448846;0.14032696749122398;0.3602949551793564;0.6322414762880996;0.17276762844806282;0.07331345788235533;0.7266314535851375;0.278472612468999;0.38900882821533767;0.39606747925291585
0.1738390392473531;0.9919786520034871;0.6331833596773466;0.09478354799647948;0.025847517025711197;0.7445413803510972;0.7669073798870086;0.12289897461626464;0.23762258743749376;0.1823292287161018
0.9193084110455138;0.8220002670850048;0.11308503898757805;0.9995656589399362;0.30538520196358543;0.5574067779654767;0.8105921193280408;0.2303573810155235;0.06619997611061246;0.23118884538207596
0.39029841207953486;0.5557742725152063;0.22527815846348054;0.05200489078006576;0.43695867460690996;0.24504174516999422;0.48411359976784896;0.12151950631339636;0.8299888555607309;0.711509303397742
0.8183765592835552;0.6919474399592013;0.3756494675353642;0.04613798427670435;0.669012596916938;0.2023807219604028;0.4269603094679585;0.6810186142575091;0.0156534475013812;0.500356913500317
0.9431132374431754;0.640552380383643;0.19387427626034193;0.9977342663186514;0.6072921499186635;0.4268970054648752;0.14535598482484036;0.8225551893889824;0.2184062466042177;0.4043744204459757
0.615705067748551;0.9622068202101028;0.589203096551291;0.10691244555777857;0.6953888452942749;0.3466212143507459;0.3375618242045636;0.49866643644027764;0.1930080713567256;0.6790193907822716
0.7585771855405559;0.5272828466142245;0.3755606499753108;0.7963205781300908;0.41755324991080955;0.37413082800394293;0.11077651672033428;0.6393944114538473;0.9073963022649865;0.14567060450401326
0.4283767569009085;0.8995011111132194;0.08743851715910977;0.42467197290030967;0.3658054753712888;0.7487190957962182;0.7413457803779189;0.8563219369150586;0.9502045514636154;0.37100112780884964
0.5103237439255348;0.3354950892841644;0.36020825525697175;0.09392806738330706;0.8231572142580525;0.6976027396501248;0.5733443860413019;0.9207406183662343;0.8641291741384689;0.6092923808953591
0.014849480857548003;0.8889434519863062;0.9983848195001934;0.586437460468795;0.34684387413595674;0.4823216712485766;0.854639566869626;0.8586237706232532;0.8620099502404891;0.9785359218127457
0.21815315955060555;0.7506920519407047;0.9210350268908541;0.5176027824056925;0.04435421428313524;0.17674521747058303;0.266909430657844;0.10394652328217946;0.6639473505774924;0.4674068754566866
0.02563685710742214;0.10656607936795404;0.10333510199135099;0.8728543066246176;0.17015107538658203;0.07149373553119187;0.050780081758213025;0.12197337938446562;0.4561408109466417;0.5444094191448652
0.8205608743264583;0.03512972422414595;0.3010048730850996;0.42747068068038996;0.13970674953711093;0.16938124578829972;0.5631825408502015;0.7562206874717274;0.1767944472180485;0.1627939451867768
0.9612209477551817;0.8920551384807214;0.011660731954210801;0.9457624010208188;0.641847033926615;0.9483758713238823;0.34225316318860854;0.31770355122646976;0.0980301834419538;0.40445401448674356
0.9044648986444462;0.34926220841684497;0.7501920359115847;0.8153941732129513;0.6154298076947162;0.07162804923990329;0.9773525932837847;0.4690205889884428;0.6215477755548725;0.5512376110265664
0.6283072336533235;0.4214941697014317;0.48560562284059616;0.10365927687297138;0.3298000180130901;0.9169774372239151;0.6228061041445045;0.9712986970990765;0.6500812250407445;0.8233010725920831
0.2565899609799266;0.5422565936982175;0.5778746590926959;0.6045033012357107;0.061946864351799635;0.9884086828853822;0.6694816793355349;0.4222160761760635;0.6880608223341292;0.44084463835536747
0.12695453187576933;0.6198822340289959;0.7878731012316322;0.03673179459353393;0.21739201840919775;0.7443858471235351;0.34039138572954064;0.2187189889098512;0.62775364644813;0.6013857222663439
0.7459435530898295;0.5096830048558965;0.3256242283157662;0.2279598648327732;0.7445194065734098;0.19418732744944633;0.7994756288837365;0.7693730236308244;0.39160912865929465;0.7723689788060617
0.04806962915191304;0.7633695370716045;0.050287414322790824;0.45082905190865497;0.2506916696665302;0.15512106323596808;0.8459096278693049;0.20937845198002925;0.8088855984612715;0.898793191703204
0.3038030584298381;0.184908647220402;0.01427944903368028;0.1555813420027251;0.5122019382328223;0.2939274006410165;0.8167411480524559;0.07040050031237843;0.12902680795349275;0.47259765103422813
0.711664144191976;0.7668165333348418;0.025662974098487168;0.9878152910359973;0.41352834977548647;0.5697649876838221;0.7983809581848351;0.5517409524204866;0.7752859745447427;0.6137994662644393
0.8655646080705794;0.14089258534863502;0.6297918122290896;0.2456766532064013;0.3403778372629409;0.04354364490841012;0.38129171126873107;0.20295863569661243;0.830680568624103;0.6992217324032283
0.6621367833934326;0.45274471803046823;0.9700001948019202;0.6486090738362021;0.6775269641060025;0.038042478673479985;0.2768735916409478;0.9624530053307027;0.7199698118525313;0.9869372661340248
0.9333804854427661;0.13886546979575676;0.970686854289792;0.6385827160467886;0.6454559527344091;0.7744551996463106;0.2902375235613045;0.09248718643644604;0.5235687378957017;0.05081109596515865
0.12962005145126487;0.9974008809755146;0.2360992899602823;0.5557605110423591;0.7918500064903572;0.3951407697782431;0.3088556175035999;0.013231591574981993;0.5407814320501474;0.6788229693814639
0.8724719460230406;0.6291523753812021;0.24679777937407177;0.029696785829903205;0.8123758644188018;0.6798442652034623;0.32492272116134957;0.5139349195418362;0.7419606699797363;0.02038849391885389
0.8891600518415289;0.17444155507389114;0.060674312687495346;0.6786312185194993;0.3548818576086876;0.17419893904748718;0.22556123828108288;0.2648374965885175;0.7809180022363974;0.2686483998620388
0.33401861121850906;0.7759958627718396;0.022894502444418263;0.4130749730727157;0.9236286871831064;0.43293786828101943;0.37992489945044394;0.5415829961306513;0.9181115107742707;0.8220697144796533
0.8632137495025615;0.8362149142250039;0.6721744244855656;0.46591983098749823;0.9536296917444178;0.7819218598942622;0.012785537869812402;0.3583346675918029;0.8200825966860318;0.4092950846650324
0.4870662117249497;0.5172420600174104;0.45256966667957677;0.9418426787032538;0.49771889258045166;0.5185070029274833;0.9575195203508386;0.8298117127620345;0.4414008916687807;0.11366833728606118
0.24193663115003394;0.044362862991964236;0.850197838134394;0.13756032266810903;0.485988221098289;0.08957622449166747;0.06771833711692865;0.004994226692521919;0.7383583736540298;0.8491255016934757
0.43626964457938144;0.20695541508519866;0.19419274762262528;0.814696640050772;0.6348916354359256;0.34748440756775556;0.6505243846960669;0.6022315462878226;0.0484840608314947;0.3647594392367953
0.5531869106586991;0.19281125230885188;0.9411739164988788;0.11540533665633212;0.9739349260320235;0.7355789379296545;0.14430174359269943;0.7604757837257731;0.17655333447127575;0.7957426382956385
0.0872547106088506;0.41323647503094874;0.08893684878674901;0.1904132526243204;0.16015253186430756;0.18588392199304027;0.18977852802205464;0.4355863688481506;0.05948725206902772;0.7866096037150775
0.060639955333937956;0.7218729504604717;0.2606679586037909;0.04832291245619802;0.9658581677874021;0.7058466521843473;0.35020270815898835;0.8991540479060439;0.7021977947274023;0.7224347655734872
0.11670555280248907;0.28506745815261125;0.31018197196754926;0.4548717211215044;0.7730341702427382;0.6237365306090485;0.6459295904659516;0.42245053983411673;0.7879656472668523;0.5378789734713904
0.3912237681934987;0.48571002798174756;0.6390164413482299;0.9404589747343963;0.9314870220333652;0.38679527758110566;0.5226173066804376;0.9430871314994499;0.30552578746422676;0.9497610764746106
0.0423852467542184;0.5375427607263616;0.2872861097335613;0.05912196315852658;0.34638105769616656;0.4829703895316393;0.037623856266952416;0.9809226666408687;0.027819607348817832;0.24969879807361073
0.30507001112766885;0.24097187864777259;0.2837866064753716;0.718177533387193;0.38476315183758025;0.4025124777023308;0.11146570836517533;0.5517604395413719;0.884954712057595;0.8694238141527891
0.5311254303168605;0.8187317486797142;0.2721592907497783;0.45201779416383203;0.6249576093819242;0.37978483984109634;0.42198764241097986;0.46188912232663937;0.8019931247232974;0.4609271365298986
0.06792435132754704;0.4400103196256173;0.9949599977647785;0.48826010057288505;0.48049178414053384;0.36252682289990656;0.008948216813584042;0.5663070648075842;0.014488096937578243;0.5129857440985855
0.8965603308350545;0.13741143498216846;0.6341187807804317;0.9945950656898969;0.6928094230425544;0.20710604751045547;0.13721430048323058;0.6417403626946192;0.7537854640365337;0.44278531973977386
0.009797544049717333;0.6473971320695573;0.7370467394317919;0.2161050435396994;0.7717235037210367;0.8873083857690781;0.35919992136833534;0.589433613556066;0.000731466481204146;0.5535397787657088
0.21331932701984546;0.8665659995025045;0.5711075992699475;0.4567999613430953;0.035359643880594316;0.5105349261017468;0.9082227592023754;0.5795114535021789;0.2865186182895202;0.6934225302684688
0.8452738111246805;0.16605140464907497;0.6750883530667828;0.40859517444598137;0.46705053898726956;0.6909467078691036;0.29434995768546013;0.7485107072057653;0.08016115249601652;0.6066110538605519
0.01786090789002115;0.9240251010890704;0.9254194789132265;0.633157855087565;0.4621272693018217;0.19293969901980002;0.01559732312322204;0.3275728420400523;0.0048723286182746905;0.1100910431025951
0.9491169562547065;0.3469767768406842;0.29380330773633323;0.578060020426398;0.745895517271622;0.29692686514915767;0.014874889282971204;0.05894744370753546;0.6911616397043293;0.45943876169629505
0.62322022794336;0.3821921107395281;0.042209547126560776;0.14929899121046009;0.015872062219517646;0.9466019003131857;0.4560469332756739;0.3666570946656813;0.9831966329311831;0.032826277788353675
0.15523262512892533;0.9274868376418219;0.7005261291101683;0.026390768005102205;0.7118756252005094;0.4854435947397203;0.3758602432519059;0.2557473539062537;0.876752168844708;0.5300541300115743
0.2319453557489053;0.9494901976814306;0.46157372677766884;0.8510074575527331;0.7016182642204611;0.512088279467714;0.6728898703201662;0.8714313637689928;0.3259556005127685;0.11995939459570337
0.027511489076711304;0.24520353437737763;0.4195193609868345;0.027965464068849255;0.2879874237341248;0.9715121067045047;0.2769795375728963;0.5981556026423168;0.1741997988223032;0.17736961348801528
0.33010221579381427;0.7364746286946907;0.5456014066868297;0.38063786335983274;0.8424906947336419;0.525714391711222;0.39264691312565947;0.9014150672951656;0.21227308156392433;0.390047103028472
0.3959300062595814;0.4861723360387822;0.6583581078483044;0.5661765499698245;0.2631433050647024;0.6117638494332986;0.9383110522031772;0.8321372414081782;0.49594994907936296;0.9592159610344295
0.9183609438315583;0.3080584416588098;0.5330826247779414;0.0876085602509864;0.9669104846199997;0.7140766259134552;0.5365376731519186;0.9385779900822552;0.19040014690745544;0.570545303470622
0.16984269467959934;0.4043433380277265;0.4798907885463156;0.19581509857826507;0.21472862165392403;0.0894715070505826;0.3932623044337532;0.4498730616329041;0.9730929905925216;0.3447038044522942
0.13545358462950563;0.5552483867507781;0.43284890379541663;0.15899678632326375;0.5292931826138859;0.966914489858664;0.8976691212939476;0.08279173992677213;0.5927359319883994;0.007690765465454441
0.24560614582724893;0.7251379789745397;0.05589169762677615;0.9056351116358136;0.9646261658427511;0.06402051696027489;0.060736120007310435;0.8316155947907314;0.4972747867737636;0.25931866004100335
0.5746081112925461;0.18265858319999728;0.7511154626666446;0.27627077200810946;0.9597451006004938;0.2034710494030625;0.08296974288665648;0.8710514749570196;0.5341045288523569;0.19311333431188982
0.1450683606823483;0.8436570581879519;0.17212486578731467;0.540710807128171;0.30400757863550887;0.6973914864639277;0.048005784898791815;0.7212652576238092;0.49525544216493433;0.8609604713733198
0.7952604645659638;0.4159768498849701;0.18132372260269458;0.32539941033452946;0.04050216687646868;0.9339254027875006;0.29240356079306373;0.4228334610020764;0.9231143569803546;0.5661299844118357
0.7027459554197691;0.9994693666979134;0.22987774382865112;0.35163600964557373;0.2844787639495089;0.4333950787021841;0.10493073128879837;0.4218516063289601;0.14106099551364282;0.3700486670041092
0.09290499102803818;0.7553259016616819;0.31077874265555316;0.2766131457403046;0.7267676667716577;0.9458117535776474;0.40882633603756346;0.2873904637898882;0.20602404646737604;0.17051327924016457
0.39399124106447936;0.15300078631684277;0.027384762334487833;0.46261212638674554;0.53288501655699;0.47031005117768077;0.28643411484673564;0.11989674251760885;0.8230860563226217;0.0408769976760095
0.28557520347426124;0.03185788897000441;0.31240266107192016;0.7245166169865072;0.19150399716767874;0.6308716349877661;0.13843675680461587;0.6453400754049445;0.8297297828424176;0.7436869175789886
0.9176465704158122;0.577484156637337;0.7457129249309885;0.10719517210261664;0.36274688724188686;0.6271367645830961;0.4839700317299568;0.8629011065033199;0.5989040372634028;0.28014340454830466
0.42563510072349775;0.47153637714328067;0.12738315827156566;0.4219850463609639;0.021912290753444474;0.07962297773716098;0.3578576852883576;0.24966276566435575;0.29406437836949195;0.3263071795418139
0.7848107225972223;0.35660738358247857;0.7300742097654052;0.33153906419716683;0.6509367445612599;0.6838875068099469;0.789549546249352;0.7888761769779299;0.8127167206414028;0.6658658097536324
0.20462843170325185;0.360266921249342;0.3445184788379093;0.5946428895238888;0.9761089422239743;0.9941101133535726;0.8736361597108488;0.3174237259022259;0.8797616354679392;0.45681698727144604
0.1580651823231145;0.08231343722357509;0.6315606506668606;0.5243696706973319;0.6431188638791816;0.9804129668891636;0.1784826913179176;0.2737533846684108;0.38562823056418327;0.14568844976468243
0.2595208733839838;0.19591614923959944;0.9149544070634165;0.9776941868567126;0.2528385462082293;0.5111479610167854;0.9739661062712281;0.10290112418642305;0.3973530478156042;0.9386958794247569
0.38436231160124434;0.526965911367304;0.05478218430966053;0.7101391758085176;0.6708165909520837;0.8964635775223075;0.5163018911619102;0.47330325381890803;0.9326495216958363;0.2654073090477358
